3;46.908249999999995
4;42.922425
5;40.978024999999995
6;42.815925
7;39.504574999999996
8;39.708487
9;39.493687
10;39.306337
11;39.558337
12;39.664437
13;39.296937
14;39.059075
15;39.870675
16;39.03915
17;38.38125
18;39.170712
26;39.063175
27;39.094512
28;38.581261999999995
29;39.165312
30;46.288162
31;47.332699999999996
32;47.174712
33;46.741937
57;46.918375
58;46.659836999999996
59;46.933074999999995
60;46.3881
61;46.691412
62;46.563137
63;46.242075
64;46.723312
118;46.27165
119;46.471861999999994
120;46.204662
121;46.220937
122;45.514725
123;45.700012
124;46.0197
125;45.960325
240;45.762586999999996
241;46.05235
242;45.894636999999996
243;45.958
244;45.862412
245;45.490187
246;45.709587
247;45.850712
484;46.523675
485;45.296386999999996
486;45.885075
487;45.931799999999996
488;45.298612
489;45.352036999999996
490;45.139911999999995
491;45.443836999999995
972;45.085712
973;45.280761999999996
974;45.050975
975;45.714912
976;45.697962
977;45.3228
978;45.041612
979;45.38745
1949;45.654587
1950;45.2101
1951;45.424425
1952;45.093461999999995
1953;44.589099999999995
1954;45.084387
1955;44.542412
1956;45.158561999999996
3902;44.716162
3903;44.791011999999995
3904;44.683375
3905;45.441162
3906;44.835487
3907;44.944624999999995
3908;45.199912
3909;44.6996
7808;44.775
7809;44.803875
7810;44.989799999999995
7811;45.287099999999995
7812;44.360862
7813;44.228487
7814;44.558724999999995
7815;44.6112
15621;44.593312
15622;44.64425
15623;45.095012
15624;44.782987
15625;44.04595
15626;44.718624999999996
15627;44.911912
31246;44.715036999999995
31247;44.19455
31248;44.743587
31249;44.834437
31250;44.349399999999996
31251;45.384724999999996
31252;44.780899999999995
62496;44.565374999999996
62497;45.109887
62498;44.873661999999996
62499;47.68595
62500;47.945487
62501;46.794211999999995
62502;45.7557
124996;46.997037
124997;47.1643
124998;46.62265
124999;40.449825
125000;40.242387
125001;40.616687
125002;39.9777
249996;40.434075
249997;41.158587
249998;40.676375
249999;49.766512
250000;56.945512
250001;52.318799999999996
250002;51.9362
499996;52.598161999999995
499997;52.485737
499998;53.723637
499999;80.43225
500000;80.539712
500001;81.050637
500002;80.6814
