1;0
2;0
3;0
4;0
5;0
6;0
7;0
8;0
9;0
10;0
11;0
12;0
13;0
14;0
15;0
16;0
17;0
18;0
19;0
20;0
21;0
22;0
23;0
24;0
25;0
26;0
27;0
28;0
29;0
30;0
31;0
32;0
33;0
34;0
35;0
36;0
37;0
38;0
39;0
40;0
41;0
42;0
43;0
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0.0002
54;0
55;0
56;0
57;0
58;0.001
59;0.0008
60;0.001
61;0.001
62;0.001
63;0.001
64;0.001
65;0.001
66;0.001
67;0.001
68;0.001
69;0.001
70;0.001
71;0.0012
72;0.001
73;0.0018
74;0.002
75;0.002
76;0.002
77;0.002
78;0.002
79;0.002
80;0.002
81;0.002
82;0.0022
83;0.0022
84;0.003
85;0.003
86;0.003
87;0.003
88;0.003
89;0.003
90;0.0032
91;0.0036
92;0.0038
93;0.004
94;0.004
95;0.004
96;0.004
97;0.0042
98;0.0044
99;0.005
100;0.005
101;0.0052
102;0.0052
103;0.0056
104;0.0052
105;0.0058
106;0.006
107;0.0062
108;0.0062
109;0.0062
110;0.006
111;0.0068
112;0.007
113;0.007
114;0.0076
115;0.0076
116;0.0078
117;0.0082
118;0.0082
119;0.0088
120;0.0088
121;0.0098
122;0.009
123;0.0092
124;0.009
125;0.0098
126;0.0106
127;0.0108
128;0.0112
129;0.0112
130;0.011
131;0.012
132;0.0122
133;0.0122
134;0.0128
135;0.0134
136;0.012
137;0.017
138;0.0164
139;0.0148
140;0.0146
141;0.0164
142;0.0168
143;0.0166
144;0.0168
145;0.0176
146;0.018
147;0.017
148;0.0184
149;0.023
150;0.0206
151;0.0206
152;0.0184
153;0.019
154;0.025
155;0.0232
156;0.0212
157;0.0254
158;0.021
159;0.0232
160;0.023
161;0.0232
162;0.023
163;0.0232
164;0.0236
165;0.0246
166;0.0242
167;0.0246
168;0.0256
169;0.0262
170;0.0262
171;0.0272
172;0.0272
173;0.0274
174;0.0278
175;0.0288
176;0.0292
177;0.0296
178;0.0302
179;0.0312
180;0.0312
181;0.0322
182;0.0326
183;0.033
184;0.0332
185;0.0336
186;0.0344
187;0.0356
188;0.0358
189;0.0362
190;0.0372
191;0.0372
192;0.0396
