1;0
2;0
3;0
4;0
5;0
6;0
7;0
8;0
9;0
10;0
11;0
12;0
13;0
14;0
15;0
16;0
17;0
18;0
19;0
20;0
21;0
22;0
23;0
24;0
25;0
26;0
27;0
28;0
29;0
30;0
31;0
32;0
33;0
34;0
35;0
36;0
37;0
38;0
39;0
40;0
41;0
42;0
43;0
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
65;0
66;0
67;0
68;0
69;0
70;0
71;0
72;0
73;0
74;0.0002
75;0.0002
76;0
77;0.0002
78;0.0006
79;0.001
80;0
81;0
82;0.0004
83;0.001
84;0.001
85;0.001
86;0.001
87;0.001
88;0.001
89;0.001
90;0.001
91;0.001
92;0.001
93;0.001
94;0.001
95;0.001
96;0.001
97;0.001
98;0.001
99;0.001
100;0.001
101;0.001
102;0.002
103;0.002
104;0.001
105;0.0012
106;0.002
107;0.002
108;0.002
109;0.002
110;0.002
111;0.002
112;0.002
113;0.002
114;0.002
115;0.0022
116;0.002
117;0.002
118;0.0028
119;0.003
120;0.002
121;0.0024
122;0.003
123;0.003
124;0.003
125;0.003
126;0.004
127;0.003
128;0.003
129;0.003
130;0.003
131;0.004
132;0.0036
133;0.004
134;0.004
135;0.004
136;0.0034
137;0.004
138;0.004
139;0.004
140;0.004
141;0.004
142;0.005
143;0.005
144;0.0044
145;0.0044
146;0.005
147;0.005
148;0.005
149;0.005
150;0.005
151;0.006
152;0.0056
153;0.0054
154;0.0056
155;0.006
156;0.006
157;0.0066
158;0.0062
159;0.007
160;0.006
161;0.0062
162;0.0064
163;0.007
164;0.0072
165;0.007
166;0.0078
167;0.008
168;0.007
169;0.0076
170;0.0072
171;0.008
172;0.008
173;0.008
174;0.009
175;0.0094
176;0.0084
177;0.0084
178;0.009
179;0.009
180;0.012
181;0.01
182;0.01
183;0.0102
184;0.01
185;0.0106
186;0.011
187;0.0104
188;0.011
189;0.0116
190;0.0112
191;0.0128
192;0.011
193;0.011
194;0.011
195;0.0118
196;0.012
197;0.0122
198;0.0128
199;0.013
200;0.0138
201;0.0126
202;0.013
203;0.013
204;0.014
205;0.014
206;0.0142
