207;0.047
208;0.048
209;0.05
210;0.051
211;0.05
212;0.05
213;0.057
214;0.053
215;0.053
216;0.054
217;0.055
218;0.058
219;0.057
220;0.058
221;0.058
222;0.06
223;0.06
224;0.061
225;0.061
226;0.062
227;0.063
228;0.063
229;0.068
230;0.066
231;0.065
232;0.068
233;0.067
234;0.069
235;0.07
236;0.069
237;0.072
238;0.071
239;0.073
240;0.075
241;0.076
242;0.077
243;0.081
244;0.077
245;0.08
246;0.08
247;0.081
248;0.081
249;0.083
250;0.082
251;0.087
252;0.085
253;0.088
254;0.088
255;0.094
256;0.089
257;0.09
258;0.094
259;0.096
260;0.097
261;0.095
262;0.105
263;0.098
264;0.099
265;0.106
266;0.1
267;0.105
268;0.106
269;0.109
270;0.108
271;0.107
272;0.112
273;0.11
274;0.115
275;0.111
276;0.113
277;0.115
278;0.115
279;0.117
280;0.119
281;0.119
282;0.124
283;0.122
284;0.122
285;0.125
286;0.125
287;0.129
288;0.128
289;0.131
290;0.137
291;0.132
292;0.133
293;0.136
294;0.137
295;0.138
296;0.142
297;0.147
298;0.141
299;0.143
300;0.146
301;0.145
302;0.149
303;0.15
304;0.153
305;0.151
306;0.155
307;0.16
308;0.16
309;0.173
310;0.165
311;0.162
312;0.163
313;0.164
314;0.167
315;0.167
316;0.174
317;0.17
318;0.174
319;0.176
320;0.178
321;0.18
322;0.18
323;0.181
324;0.185
325;0.185
326;0.186
327;0.209
328;0.209
329;0.204
330;0.203
331;0.207
332;0.216
333;0.201
334;0.205
335;0.206
336;0.211
337;0.207
338;0.209
339;0.216
340;0.214
341;0.219
342;0.217
343;0.218
344;0.224
345;0.226
346;0.228
347;0.228
348;0.261
349;0.241
350;0.234
351;0.239
352;0.25
353;0.268
354;0.294
355;0.254
356;0.268
357;0.256
358;0.259
359;0.262
360;0.261
361;0.262
362;0.261
363;0.258
364;0.268
365;0.276
366;0.267
367;0.27
368;0.275
369;0.268
370;0.28
371;0.279
372;0.284
373;0.282
374;0.282
375;0.286
376;0.286
377;0.291
378;0.297
379;0.298
380;0.296
381;0.298
382;0.305
383;0.301
384;0.308
385;0.31
386;0.31
387;0.312
388;0.32
389;0.311
390;0.341
391;0.343
392;0.348
393;0.35
394;0.364
395;0.435
396;0.357
397;0.343
398;0.357
399;0.35
400;0.349
401;0.351
402;0.355
403;0.36
404;0.357
405;0.365
406;0.363
407;0.37
408;0.373
409;0.371
410;0.377
411;0.378
412;0.503
413;0.49
414;0.504
415;0.434
416;0.459
417;0.485
418;0.493
419;0.514
420;0.467
421;0.462
422;0.47
423;0.484
424;0.464
425;0.483
426;0.461
427;0.472
428;0.449
429;0.443
430;0.425
431;0.436
432;0.438
433;0.484
434;0.463
435;0.473
436;0.47
437;0.489
438;0.503
439;0.497
440;0.512
441;0.59
442;0.583
443;0.506
444;0.509
445;0.495
446;0.501
447;0.498
448;0.58
449;0.538
450;0.621
451;0.542
452;0.537
453;0.531
454;0.59
455;0.644
456;0.576
457;0.614
458;0.57
459;0.602
460;0.554
461;0.562
462;0.554
463;0.571
464;0.667
465;0.605
466;0.582
467;0.593
468;0.597
469;0.58
470;0.593
471;0.59
472;0.585
473;0.595
474;0.586
475;0.582
476;0.611
477;0.627
478;0.683
479;0.604
480;0.607
481;0.61
482;0.634
483;0.657
484;0.635
485;0.663
486;0.664
487;0.716
488;0.631
489;0.636
490;0.653
491;0.657
492;0.756
493;0.686
494;0.68
495;0.702
496;0.685
497;0.706
498;0.717
499;0.677
500;0.687
