1;0.008
2;0
3;0
4;0
5;0
6;0
7;0
8;0
9;0
10;0
11;0
12;0
13;0
14;0
15;0
16;0
17;0
18;0
19;0
20;0
21;0
22;0
23;0
24;0
25;0
26;0
27;0
28;0
29;0
30;0
31;0
32;0
33;0
34;0
35;0
36;0
37;0
38;0
39;0
40;0
41;0
42;0
43;0
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
65;0
66;0
67;0
68;0
69;0
70;0
71;0
72;0
73;0
74;0.001
75;0.001
76;0
77;0
78;0.001
79;0.001
80;0
81;0.001
82;0
83;0.001
84;0.001
85;0.001
86;0.001
87;0.001
88;0.001
89;0.001
90;0.001
91;0.001
92;0.001
93;0.001
94;0.001
95;0.001
96;0.001
97;0.001
98;0.001
99;0.001
100;0.002
101;0.001
102;0.002
103;0.002
104;0.002
105;0.002
106;0.001
107;0.002
108;0.002
109;0.002
110;0.002
111;0.002
112;0.002
113;0.002
114;0.002
115;0.002
116;0.003
117;0.002
118;0.003
119;0.003
120;0.002
121;0.003
122;0.004
123;0.003
124;0.003
125;0.003
126;0.003
127;0.005
128;0.004
129;0.004
130;0.003
131;0.003
132;0.004
133;0.004
134;0.004
135;0.004
136;0.004
137;0.004
138;0.005
139;0.004
140;0.005
141;0.004
142;0.006
143;0.005
144;0.007
145;0.005
146;0.005
147;0.005
148;0.005
149;0.005
150;0.006
151;0.006
152;0.005
153;0.006
154;0.005
155;0.006
156;0.008
157;0.007
158;0.008
159;0.007
160;0.006
161;0.007
162;0.006
163;0.007
164;0.008
165;0.007
166;0.008
167;0.008
168;0.008
169;0.007
170;0.008
171;0.009
172;0.008
173;0.009
174;0.009
175;0.01
176;0.009
177;0.008
178;0.009
179;0.011
180;0.013
181;0.013
182;0.013
183;0.01
184;0.011
185;0.011
186;0.01
187;0.011
188;0.011
189;0.012
190;0.012
191;0.012
192;0.012
193;0.013
194;0.012
195;0.013
196;0.016
197;0.012
198;0.013
199;0.014
200;0.013
201;0.014
202;0.014
203;0.013
204;0.014
205;0.017
206;0.015
207;0.015
208;0.014
209;0.015
210;0.017
211;0.02
212;0.02
213;0.018
214;0.018
215;0.017
216;0.016
217;0.018
218;0.017
219;0.016
220;0.018
221;0.023
222;0.023
223;0.021
224;0.017
225;0.018
226;0.019
227;0.02
228;0.019
229;0.021
230;0.02
231;0.022
232;0.021
233;0.022
234;0.021
235;0.021
236;0.026
237;0.025
238;0.023
239;0.025
240;0.023
241;0.023
242;0.023
243;0.024
244;0.026
245;0.024
246;0.025
247;0.025
248;0.027
249;0.025
250;0.026
251;0.027
252;0.027
253;0.028
254;0.027
255;0.028
256;0.036
257;0.029
258;0.03
259;0.027
260;0.032
261;0.03
262;0.031
263;0.031
264;0.032
265;0.031
266;0.033
267;0.034
268;0.032
269;0.043
270;0.033
271;0.032
272;0.033
273;0.034
274;0.037
275;0.034
276;0.038
277;0.035
278;0.038
279;0.034
280;0.036
281;0.035
282;0.037
283;0.037
284;0.036
285;0.038
286;0.048
287;0.04
288;0.04
289;0.039
290;0.04
291;0.042
292;0.041
293;0.042
294;0.047
295;0.043
296;0.042
297;0.042
298;0.043
299;0.042
300;0.044
301;0.044
302;0.044
303;0.046
304;0.046
305;0.049
306;0.05
307;0.051
308;0.047
309;0.049
310;0.052
311;0.049
312;0.049
313;0.053
314;0.054
315;0.052
316;0.051
317;0.052
318;0.054
319;0.053
320;0.052
321;0.052
322;0.053
323;0.058
324;0.057
325;0.058
326;0.058
327;0.06
328;0.061
329;0.06
330;0.063
331;0.066
332;0.059
333;0.06
334;0.064
335;0.06
336;0.061
337;0.065
338;0.063
339;0.063
340;0.063
341;0.065
342;0.064
343;0.064
344;0.064
345;0.07
346;0.066
347;0.067
348;0.074
349;0.07
350;0.069
351;0.069
352;0.073
353;0.072
354;0.08
355;0.071
356;0.075
357;0.074
358;0.079
359;0.079
360;0.076
361;0.077
362;0.094
363;0.078
364;0.08
365;0.079
366;0.086
367;0.078
368;0.085
369;0.083
370;0.094
371;0.083
372;0.083
373;0.086
374;0.086
375;0.088
376;0.086
377;0.086
378;0.086
379;0.09
380;0.093
381;0.098
382;0.087
383;0.094
384;0.096
385;0.091
386;0.093
387;0.092
388;0.118
389;0.098
390;0.097
391;0.111
392;0.098
393;0.105
394;0.1
395;0.107
396;0.107
397;0.105
398;0.1
399;0.107
400;0.109
401;0.101
402;0.112
403;0.111
404;0.109
405;0.162
406;0.109
407;0.117
408;0.112
409;0.113
410;0.115
411;0.114
412;0.116
413;0.117
414;0.123
415;0.128
416;0.128
417;0.123
418;0.118
419;0.12
420;0.124
421;0.126
422;0.12
423;0.129
424;0.132
425;0.131
426;0.131
427;0.129
428;0.129
429;0.124
430;0.128
431;0.131
432;0.125
433;0.135
434;0.134
435;0.135
436;0.136
437;0.133
438;0.135
439;0.136
440;0.146
441;0.143
442;0.141
443;0.178
444;0.15
445;0.151
446;0.139
447;0.143
448;0.142
449;0.145
450;0.163
451;0.154
452;0.144
453;0.151
454;0.154
455;0.149
456;0.153
457;0.173
458;0.164
459;0.158
460;0.159
461;0.164
462;0.159
463;0.164
464;0.168
465;0.159
466;0.16
467;0.163
468;0.166
469;0.169
470;0.193
471;0.185
472;0.165
473;0.171
474;0.172
475;0.177
476;0.175
477;0.188
478;0.176
479;0.178
480;0.189
481;0.172
482;0.18
483;0.177
484;0.18
485;0.199
486;0.184
