319;0.062
320;0.063
321;0.069
322;0.067
323;0.067
324;0.067
325;0.066
326;0.069
327;0.067
328;0.07
329;0.071
330;0.072
331;0.075
332;0.07
333;0.072
334;0.075
335;0.078
336;0.073
337;0.073
338;0.079
339;0.076
340;0.076
341;0.076
342;0.077
343;0.079
344;0.079
345;0.079
346;0.079
347;0.085
348;0.083
349;0.089
350;0.085
351;0.084
352;0.083
353;0.084
354;0.087
355;0.087
356;0.088
357;0.088
358;0.094
359;0.089
360;0.093
361;0.097
362;0.115
363;0.121
364;0.098
365;0.093
366;0.102
367;0.095
368;0.107
369;0.099
370;0.105
371;0.097
372;0.098
373;0.104
374;0.101
375;0.102
376;0.102
377;0.108
378;0.107
379;0.104
380;0.105
381;0.106
382;0.107
383;0.111
384;0.112
385;0.112
386;0.115
387;0.11
388;0.123
389;0.113
390;0.114
391;0.123
392;0.117
393;0.117
394;0.127
395;0.118
396;0.119
397;0.12
398;0.121
399;0.129
400;0.123
401;0.128
402;0.13
403;0.14
404;0.127
405;0.158
406;0.13
407;0.129
408;0.139
409;0.141
410;0.131
411;0.133
412;0.134
413;0.139
414;0.137
415;0.145
416;0.152
417;0.145
418;0.151
419;0.146
420;0.157
421;0.151
422;0.153
423;0.149
424;0.149
425;0.154
426;0.154
427;0.156
428;0.156
429;0.157
430;0.156
431;0.162
432;0.158
433;0.158
434;0.166
435;0.172
436;0.166
437;0.17
438;0.17
439;0.182
440;0.183
441;0.168
442;0.184
443;0.236
444;0.209
445;0.188
446;0.175
447;0.181
448;0.176
449;0.239
450;0.223
451;0.199
452;0.182
453;0.184
454;0.189
455;0.192
456;0.182
457;0.199
458;0.19
459;0.214
460;0.218
461;0.225
462;0.212
463;0.203
464;0.198
465;0.191
466;0.207
467;0.205
468;0.206
469;0.223
470;0.211
471;0.201
472;0.209
473;0.206
474;0.21
475;0.215
476;0.205
477;0.208
478;0.214
479;0.256
480;0.212
481;0.216
482;0.297
483;0.216
484;0.217
485;0.229
486;0.224
487;0.235
488;0.221
489;0.236
490;0.227
491;0.245
492;0.228
493;0.228
494;0.23
495;0.238
496;0.234
497;0.243
498;0.236
499;0.248
500;0.24
