1;0
2;0
3;0
4;0
5;0
6;0
7;0
8;0
9;0
10;0
11;0
12;0
13;0
14;0
15;0
16;0
17;0
18;0
19;0
20;0
21;0
22;0
23;0
24;0
25;0
26;0
27;0
28;0
29;0
30;0
31;0
32;0
33;0
34;0
35;0
36;0
37;0
38;0
39;0
40;0
41;0
42;0
43;0
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0.001
53;0.001
54;0
55;0
56;0.001
57;0.001
58;0.001
59;0.001
60;0.001
61;0.001
62;0.002
63;0.002
64;0.001
65;0.001
66;0.001
67;0.002
68;0.001
69;0.001
70;0.001
71;0.002
72;0.001
73;0.002
74;0.002
75;0.002
76;0.003
77;0.002
78;0.002
79;0.003
80;0.002
81;0.002
82;0.003
83;0.003
84;0.003
85;0.003
86;0.003
87;0.003
88;0.003
89;0.003
90;0.003
91;0.005
92;0.004
93;0.004
94;0.004
95;0.004
96;0.004
97;0.004
98;0.005
99;0.006
100;0.006
101;0.005
102;0.005
103;0.006
104;0.006
105;0.007
106;0.008
107;0.006
108;0.006
109;0.007
110;0.007
111;0.007
112;0.009
113;0.007
114;0.007
115;0.008
116;0.009
117;0.009
118;0.009
119;0.009
120;0.01
121;0.009
122;0.01
123;0.01
124;0.01
125;0.011
126;0.011
127;0.011
128;0.011
129;0.015
130;0.017
131;0.012
132;0.014
133;0.012
134;0.013
135;0.014
136;0.013
137;0.014
138;0.014
139;0.014
140;0.015
141;0.016
142;0.015
143;0.016
144;0.018
145;0.015
146;0.018
147;0.018
148;0.018
149;0.018
150;0.018
151;0.019
152;0.018
153;0.021
154;0.021
155;0.024
156;0.022
157;0.024
158;0.026
159;0.022
160;0.025
161;0.023
162;0.022
163;0.024
164;0.024
165;0.026
166;0.024
167;0.027
168;0.026
169;0.026
170;0.027
171;0.028
172;0.028
173;0.028
174;0.028
175;0.032
176;0.032
177;0.03
178;0.032
179;0.035
180;0.031
181;0.035
182;0.033
183;0.033
184;0.033
185;0.034
186;0.035
187;0.037
188;0.036
189;0.037
190;0.037
191;0.039
192;0.04
193;0.04
194;0.043
195;0.041
196;0.045
197;0.041
198;0.047
199;0.043
200;0.045
201;0.05
202;0.047
203;0.047
204;0.056
205;0.063
